timestamp,e2e_latency_ms,fps
2026-02-12T05:58:12.193383,26.51,37.50
2026-02-12T05:58:12.225119,26.56,37.14
2026-02-12T05:58:12.273362,34.49,28.88
2026-02-12T05:58:12.298441,29.02,34.32
2026-02-12T05:58:12.329110,26.01,38.27
2026-02-12T05:58:12.407946,72.78,13.71
2026-02-12T05:58:12.448979,46.03,21.53
2026-02-12T05:58:12.477534,38.66,25.77
2026-02-12T05:58:12.504497,33.02,29.99
2026-02-12T05:58:12.531370,24.70,40.30
2026-02-12T05:58:12.557824,20.30,48.82
2026-02-12T05:58:12.600210,28.61,34.80
2026-02-12T05:58:12.638559,29.93,33.23
2026-02-12T05:58:12.662500,22.22,44.78
2026-02-12T05:58:12.702455,28.04,35.40
2026-02-12T05:58:12.730971,22.86,43.54
2026-02-12T05:58:12.764783,24.44,40.71
2026-02-12T05:58:12.802309,26.09,38.01
2026-02-12T05:58:12.843327,29.76,33.46
2026-02-12T05:58:12.867056,21.79,45.62
2026-02-12T05:58:12.898978,22.03,45.10
2026-02-12T05:58:12.932950,19.55,50.85
2026-02-12T05:58:12.965975,19.85,50.07
2026-02-12T05:58:13.096789,92.53,10.79
2026-02-12T05:58:13.124774,45.32,22.00
2026-02-12T05:58:13.146072,34.84,28.61
2026-02-12T05:58:13.166199,22.02,45.17
2026-02-12T05:58:13.206056,27.02,36.83
2026-02-12T05:58:13.232716,22.88,43.50
2026-02-12T05:58:13.265612,22.66,43.91
2026-02-12T05:58:13.302318,22.09,44.66
2026-02-12T05:58:13.332949,22.52,44.18
2026-02-12T05:58:13.363040,21.67,45.91
2026-02-12T05:58:13.409787,26.12,38.11
2026-02-12T05:58:13.432920,22.54,44.16
2026-02-12T05:58:13.462873,21.17,46.98
2026-02-12T05:58:13.496706,22.15,44.88
2026-02-12T05:58:13.535193,22.62,43.99
2026-02-12T05:58:13.564270,22.20,44.83
2026-02-12T05:58:13.599505,24.54,40.51
2026-02-12T05:58:13.636401,22.91,43.38
2026-02-12T05:58:13.663951,22.28,44.66
2026-02-12T05:58:13.694635,19.61,50.60
2026-02-12T05:58:13.731025,22.14,44.95
2026-02-12T05:58:13.764440,18.94,52.49
2026-02-12T05:58:13.796087,21.48,46.28
2026-02-12T05:58:13.839237,26.58,37.30
2026-02-12T05:58:13.868503,24.85,39.24
2026-02-12T05:58:13.901923,23.38,42.20
2026-02-12T05:58:13.932507,20.76,47.87
2026-02-12T05:58:13.965354,21.44,46.35
2026-02-12T05:58:13.995764,21.51,46.24
2026-02-12T05:58:14.032364,21.83,45.57
2026-02-12T05:58:14.064180,20.74,47.96
2026-02-12T05:58:14.098443,21.76,45.68
2026-02-12T05:58:14.131803,23.28,42.74
2026-02-12T05:58:14.163973,22.10,45.02
2026-02-12T05:58:14.212646,37.60,26.50
2026-02-12T05:58:14.237770,29.26,33.59
2026-02-12T05:58:14.287433,21.40,46.40
2026-02-12T05:58:14.305381,25.10,39.57
2026-02-12T05:58:14.331116,21.71,45.57
2026-02-12T05:58:14.364294,22.75,43.75
2026-02-12T05:58:14.395983,21.32,46.65
2026-02-12T05:58:14.456147,42.49,23.46
2026-02-12T05:58:14.481464,38.94,25.61
2026-02-12T05:58:14.505806,25.61,38.86
2026-02-12T05:58:14.535413,24.89,39.43
2026-02-12T05:58:14.565736,23.79,41.84
2026-02-12T05:58:14.609173,32.07,31.00
2026-02-12T05:58:14.631155,20.92,47.49
2026-02-12T05:58:14.666920,26.28,37.86
2026-02-12T05:58:14.706251,30.48,32.37
2026-02-12T05:58:14.777896,66.34,15.04
2026-02-12T05:58:14.802984,28.23,35.17
2026-02-12T05:58:14.830459,22.87,43.51
2026-02-12T05:58:14.881957,34.16,29.17
2026-02-12T05:58:14.904806,30.36,32.76
2026-02-12T05:58:14.930871,22.50,44.21
2026-02-12T05:58:14.969335,23.36,42.52
2026-02-12T05:58:14.996367,22.85,43.55
2026-02-12T05:58:15.033965,25.13,39.62
2026-02-12T05:58:15.067056,22.54,44.13
2026-02-12T05:58:15.097497,24.39,40.76
2026-02-12T05:58:15.131989,25.00,39.80
2026-02-12T05:58:15.177667,37.11,26.86
2026-02-12T05:58:15.198569,24.91,39.94
2026-02-12T05:58:15.229441,21.02,47.32
2026-02-12T05:58:15.266186,23.93,41.60
2026-02-12T05:58:15.298611,24.70,40.31
2026-02-12T05:58:15.329702,20.67,48.10
2026-02-12T05:58:15.364535,22.80,43.58
2026-02-12T05:58:15.395060,21.99,45.21
2026-02-12T05:58:15.429435,20.95,47.48
2026-02-12T05:58:15.469468,23.44,42.27
2026-02-12T05:58:15.496173,23.12,43.00
2026-02-12T05:58:15.528994,20.79,47.85
2026-02-12T05:58:15.579909,23.24,42.83
2026-02-12T05:58:15.599320,24.74,40.22
2026-02-12T05:58:15.626531,18.95,52.49
2026-02-12T05:58:15.658043,18.39,54.08
2026-02-12T05:58:15.694909,21.71,45.74
2026-02-12T05:58:15.728489,20.71,47.89
2026-02-12T05:58:15.764980,22.60,44.00
2026-02-12T05:58:15.795608,22.86,43.53
2026-02-12T05:58:15.828423,21.29,46.65
2026-02-12T05:58:15.863789,21.41,46.46
2026-02-12T05:58:15.898184,23.21,42.89
2026-02-12T05:58:15.927579,20.04,49.63
2026-02-12T05:58:15.963414,21.97,45.31
2026-02-12T05:58:15.993734,21.71,45.83
2026-02-12T05:58:16.025877,19.06,52.16
2026-02-12T05:58:16.067753,21.43,46.38
2026-02-12T05:58:16.102366,30.24,32.92
2026-02-12T05:58:16.138833,33.00,30.15
2026-02-12T05:58:16.176008,28.88,34.48
2026-02-12T05:58:16.199273,27.10,36.71
2026-02-12T05:58:16.236804,24.13,41.23
2026-02-12T05:58:16.260884,21.80,45.57
2026-02-12T05:58:16.301130,25.42,39.11
2026-02-12T05:58:16.332483,24.59,40.45
2026-02-12T05:58:16.361366,20.30,48.90
2026-02-12T05:58:16.396340,23.49,42.35
2026-02-12T05:58:16.428745,23.77,41.83
2026-02-12T05:58:16.461647,20.75,47.89
2026-02-12T05:58:16.497672,20.77,47.88
2026-02-12T05:58:16.536330,31.42,31.31
2026-02-12T05:58:16.564466,25.84,38.46
2026-02-12T05:58:16.610093,37.75,26.34
2026-02-12T05:58:16.631984,27.20,36.58
2026-02-12T05:58:16.657720,18.52,53.67
2026-02-12T05:58:16.762070,89.45,11.15
2026-02-12T05:58:16.799802,42.69,23.36
2026-02-12T05:58:16.834571,54.38,18.33
2026-02-12T05:58:16.869521,44.06,22.64
2026-02-12T05:58:16.890641,51.80,19.25
2026-02-12T05:58:16.921435,50.97,19.56
2026-02-12T05:58:16.944048,37.78,26.36
2026-02-12T05:58:16.966730,28.67,34.65
2026-02-12T05:58:16.997853,23.33,42.66
2026-02-12T05:58:17.029999,24.88,39.80
2026-02-12T05:58:17.059356,21.69,45.82
2026-02-12T05:58:17.097364,21.99,45.25
2026-02-12T05:58:17.137666,32.94,30.26
2026-02-12T05:58:17.165751,23.17,42.81
2026-02-12T05:58:17.197281,22.52,43.74
2026-02-12T05:58:17.229625,25.60,38.62
2026-02-12T05:58:17.257300,19.71,50.42
2026-02-12T05:58:17.299710,21.20,46.89
2026-02-12T05:58:17.337124,27.04,36.83
2026-02-12T05:58:17.362091,23.50,42.26
2026-02-12T05:58:17.393043,19.57,50.77
2026-02-12T05:58:17.426742,22.90,43.00
2026-02-12T05:58:17.468959,29.66,33.59
2026-02-12T05:58:17.489194,19.23,51.72
2026-02-12T05:58:17.531952,26.77,37.17
2026-02-12T05:58:17.566157,23.72,41.98
2026-02-12T05:58:17.597169,25.59,38.90
2026-02-12T05:58:17.647875,43.05,23.14
2026-02-12T05:58:17.681933,36.45,27.34
2026-02-12T05:58:17.723010,50.39,19.78
2026-02-12T05:58:17.749007,33.59,29.66
2026-02-12T05:58:17.781706,37.21,26.80
2026-02-12T05:58:17.803901,26.94,36.89
2026-02-12T05:58:17.839027,27.96,35.61
2026-02-12T05:58:17.864617,22.09,45.04
2026-02-12T05:58:17.896922,22.81,43.64
2026-02-12T05:58:17.938465,25.06,39.46
2026-02-12T05:58:17.974036,27.35,36.40
2026-02-12T05:58:17.998601,23.44,42.46
2026-02-12T05:58:18.046358,34.26,29.07
2026-02-12T05:58:18.068772,25.64,38.55
2026-02-12T05:58:18.098969,19.91,49.93
2026-02-12T05:58:18.138406,24.83,40.06
2026-02-12T05:58:18.169899,23.43,42.47
2026-02-12T05:58:18.196573,23.52,42.19
2026-02-12T05:58:18.234837,25.09,39.66
2026-02-12T05:58:18.264860,22.05,45.11
2026-02-12T05:58:18.296669,21.76,45.71
2026-02-12T05:58:18.332907,23.82,41.80
2026-02-12T05:58:18.368493,24.97,39.45
2026-02-12T05:58:18.397517,20.68,48.09
2026-02-12T05:58:18.435738,23.57,42.13
2026-02-12T05:58:18.468868,24.64,40.33
2026-02-12T05:58:18.494199,21.43,46.42
2026-02-12T05:58:18.527588,22.21,44.79
2026-02-12T05:58:18.565423,22.04,44.96
2026-02-12T05:58:18.590037,21.74,45.63
2026-02-12T05:58:18.629064,21.18,46.95
2026-02-12T05:58:18.658751,23.84,41.73
2026-02-12T05:58:18.690313,22.09,44.90
2026-02-12T05:58:18.724240,20.74,47.95
2026-02-12T05:58:18.766958,30.69,32.21
2026-02-12T05:58:18.844088,73.04,13.67
2026-02-12T05:58:18.890453,52.77,18.87
2026-02-12T05:58:18.921415,50.84,19.63
2026-02-12T05:58:18.962741,55.85,17.82
2026-02-12T05:58:19.000419,53.77,18.53
2026-02-12T05:58:19.046268,74.21,13.45
2026-02-12T05:58:19.188501,150.02,6.63
2026-02-12T05:58:19.251274,61.28,16.19
2026-02-12T05:58:19.299722,64.51,15.47
2026-02-12T05:58:19.324071,56.07,17.80
2026-02-12T05:58:19.344427,41.79,23.84
2026-02-12T05:58:19.375942,42.79,23.30
2026-02-12T05:58:19.493328,104.20,9.58
2026-02-12T05:58:19.592736,120.83,8.26
2026-02-12T05:58:19.681324,103.12,9.68
2026-02-12T05:58:19.723540,49.77,20.04
2026-02-12T05:58:19.749615,46.87,21.28
2026-02-12T05:58:19.779462,42.63,23.37
2026-02-12T05:58:19.803639,37.50,26.57
2026-02-12T05:58:19.825210,25.34,39.26
2026-02-12T05:58:19.857645,20.78,47.82
2026-02-12T05:58:19.890299,24.77,40.16
2026-02-12T05:58:20.203393,295.57,3.30
2026-02-12T05:58:20.232904,39.29,25.37
2026-02-12T05:58:20.271481,61.46,16.24
2026-02-12T05:58:20.422496,184.64,5.41
2026-02-12T05:58:20.469695,59.80,16.43
2026-02-12T05:58:20.505737,63.55,15.66
2026-02-12T05:58:20.540459,37.85,26.31
2026-02-12T05:58:20.565065,32.62,30.56
2026-02-12T05:58:20.621003,47.75,20.89
2026-02-12T05:58:20.642517,41.30,24.15
2026-02-12T05:58:20.662613,29.18,34.05
2026-02-12T05:58:20.693340,24.94,39.91
2026-02-12T05:58:20.842800,142.70,6.98
2026-02-12T05:58:20.890881,52.38,19.02
2026-02-12T05:58:20.935545,65.33,15.08
2026-02-12T05:58:20.964407,57.23,17.44
2026-02-12T05:58:20.990123,52.23,19.08
2026-02-12T05:58:21.029893,55.77,17.89
2026-02-12T05:58:21.053517,43.14,23.08
2026-02-12T05:58:21.086219,43.72,22.78
2026-02-12T05:58:21.129793,51.04,19.51
2026-02-12T05:58:21.166172,53.99,18.47
2026-02-12T05:58:21.211626,62.02,16.08
2026-02-12T05:58:21.244690,36.38,27.36
2026-02-12T05:58:21.274849,29.28,33.92
2026-02-12T05:58:21.300393,23.33,42.58
2026-02-12T05:58:21.344363,32.75,30.37
